timestamp,user,source_ip,event,details
2025-11-09 20:24:54,admin,10.0.0.48,login_success,auto_generated_detail_702
2025-11-09 20:28:58,carol,10.0.0.46,login_success,auto_generated_detail_703
2025-11-09 20:29:40,dave,10.0.0.27,login_success,auto_generated_detail_704
2025-11-09 20:33:29,dave,10.0.0.33,login_success,auto_generated_detail_705
2025-11-09 20:36:04,bob,10.0.0.38,login_success,auto_generated_detail_706
2025-11-09 20:40:22,dave,10.0.0.45,config_change,auto_generated_detail_707
2025-11-09 20:40:55,alice,10.0.0.31,login_success,auto_generated_detail_708
2025-11-09 20:42:25,bob,10.0.0.2,brute_force,auto_generated_detail_709
2025-11-09 20:46:14,alice,10.0.0.46,email_sent,auto_generated_detail_710
2025-11-09 20:48:58,alice,10.0.0.19,login_success,auto_generated_detail_711
2025-11-09 20:52:12,bob,10.0.0.25,file_access,auto_generated_detail_712
2025-11-09 20:53:46,alice,10.0.0.42,login_success,auto_generated_detail_713
2025-11-09 20:55:55,bob,10.0.0.7,file_access,auto_generated_detail_714
2025-11-09 20:56:05,alice,10.0.0.6,login_success,auto_generated_detail_715
2025-11-09 20:58:10,carol,10.0.0.30,login_success,auto_generated_detail_716
2025-11-09 21:01:15,dave,10.0.0.29,file_access,auto_generated_detail_717
2025-11-09 21:05:29,alice,10.0.0.26,login_success,auto_generated_detail_718
2025-11-09 21:06:31,alice,10.0.0.25,file_download,auto_generated_detail_719
2025-11-09 21:07:51,bob,10.0.0.10,file_access,auto_generated_detail_720
2025-11-09 21:09:14,alice,10.0.0.38,login_success,auto_generated_detail_721
2025-11-09 21:10:48,bob,10.0.0.48,login_success,auto_generated_detail_722
2025-11-09 21:12:15,svc_backup,10.0.0.41,file_access,auto_generated_detail_723
2025-11-09 21:14:16,alice,10.0.0.8,login_success,auto_generated_detail_724
2025-11-09 21:15:29,carol,10.0.0.26,login_success,auto_generated_detail_725
2025-11-09 21:19:18,bob,10.0.0.10,login_success,auto_generated_detail_726
2025-11-09 21:20:11,bob,10.0.0.40,file_access,auto_generated_detail_727
2025-11-09 21:22:46,dave,10.0.0.46,login_success,auto_generated_detail_728
2025-11-09 21:25:30,alice,10.0.0.40,login_failed,auto_generated_detail_729
2025-11-09 21:29:00,bob,10.0.0.5,config_change,auto_generated_detail_730
2025-11-09 21:31:12,carol,10.0.0.9,login_success,auto_generated_detail_731
2025-11-09 21:31:58,carol,10.0.0.2,port_scan,auto_generated_detail_732
2025-11-09 21:34:50,alice,10.0.0.38,login_success,auto_generated_detail_733
2025-11-09 21:39:39,dave,10.0.0.32,external_transfer,auto_generated_detail_734
2025-11-09 21:40:26,alice,10.0.0.6,login_success,auto_generated_detail_735
2025-11-09 21:42:26,alice,10.0.0.5,external_transfer,auto_generated_detail_736
2025-11-09 21:45:59,carol,10.0.0.42,privilege_escalation,auto_generated_detail_737
2025-11-09 21:49:41,bob,10.0.0.27,login_success,auto_generated_detail_738
2025-11-09 21:54:25,carol,10.0.0.11,login_success,auto_generated_detail_739
2025-11-09 21:57:13,alice,10.0.0.15,usb_insert,auto_generated_detail_740
2025-11-09 21:58:42,carol,10.0.0.27,login_failed,auto_generated_detail_741
2025-11-09 21:59:25,bob,10.0.0.29,config_change,auto_generated_detail_742
2025-11-09 22:01:37,alice,10.0.0.7,email_sent,auto_generated_detail_743
2025-11-09 22:02:46,bob,10.0.0.40,login_success,auto_generated_detail_744
2025-11-09 22:04:25,alice,10.0.0.47,login_success,auto_generated_detail_745
2025-11-09 22:04:40,alice,10.0.0.24,login_failed,auto_generated_detail_746
2025-11-09 22:07:02,alice,10.0.0.10,config_change,auto_generated_detail_747
2025-11-09 22:09:29,dave,10.0.0.9,config_change,auto_generated_detail_748
2025-11-09 22:09:54,bob,10.0.0.29,login_success,auto_generated_detail_749
2025-11-09 22:10:36,bob,10.0.0.38,file_access,auto_generated_detail_750
2025-11-09 22:15:00,bob,10.0.0.25,login_success,auto_generated_detail_751
2025-11-09 22:20:00,alice,10.0.0.12,login_success,auto_generated_detail_752
2025-11-09 22:21:02,admin,10.0.0.45,privilege_escalation,auto_generated_detail_753
2025-11-09 22:23:08,dave,10.0.0.2,login_success,auto_generated_detail_754
2025-11-09 22:23:24,bob,10.0.0.32,login_success,auto_generated_detail_755
2025-11-09 22:24:50,alice,10.0.0.4,login_failed,auto_generated_detail_756
2025-11-09 22:28:34,alice,10.0.0.17,login_success,auto_generated_detail_757
2025-11-09 22:31:27,bob,10.0.0.6,login_failed,auto_generated_detail_758
2025-11-09 22:32:38,carol,10.0.0.5,login_success,auto_generated_detail_759
2025-11-09 22:37:12,svc_sync,10.0.0.27,login_success,auto_generated_detail_760
2025-11-09 22:41:20,admin,10.0.0.21,login_success,auto_generated_detail_761
2025-11-09 22:46:13,bob,10.0.0.25,login_success,auto_generated_detail_762
2025-11-09 22:51:11,dave,10.0.0.49,file_access,auto_generated_detail_763
2025-11-09 22:55:18,bob,10.0.0.33,brute_force,auto_generated_detail_764
2025-11-09 22:57:08,dave,10.0.0.36,config_change,auto_generated_detail_765
2025-11-09 22:59:23,alice,10.0.0.28,login_success,auto_generated_detail_766
2025-11-09 23:04:10,bob,10.0.0.46,file_download,auto_generated_detail_767
2025-11-09 23:07:11,alice,10.0.0.44,login_success,auto_generated_detail_768
2025-11-09 23:09:58,alice,10.0.0.35,port_scan,auto_generated_detail_769
2025-11-09 23:13:42,carol,10.0.0.5,usb_insert,auto_generated_detail_770
2025-11-09 23:15:04,dave,10.0.0.7,login_success,auto_generated_detail_771
2025-11-09 23:17:12,admin,10.0.0.35,login_success,auto_generated_detail_772
2025-11-09 23:20:32,bob,10.0.0.49,login_success,auto_generated_detail_773
2025-11-09 23:21:30,carol,10.0.0.42,sap_transaction,auto_generated_detail_774
2025-11-09 23:22:18,carol,10.0.0.5,login_success,auto_generated_detail_775
2025-11-09 23:23:34,alice,10.0.0.18,file_download,auto_generated_detail_776
2025-11-09 23:27:05,dave,10.0.0.49,login_success,auto_generated_detail_777
2025-11-09 23:31:06,bob,10.0.0.6,external_transfer,auto_generated_detail_778
2025-11-09 23:32:25,dave,10.0.0.39,login_success,auto_generated_detail_779
2025-11-09 23:33:29,alice,10.0.0.31,login_success,auto_generated_detail_780
2025-11-09 23:34:40,carol,10.0.0.15,login_success,auto_generated_detail_781
2025-11-09 23:38:47,bob,10.0.0.9,login_success,auto_generated_detail_782
2025-11-09 23:41:32,dave,10.0.0.46,file_access,auto_generated_detail_783
2025-11-09 23:43:32,dave,10.0.0.22,login_success,auto_generated_detail_784
2025-11-09 23:45:49,svc_sync,10.0.0.27,login_failed,auto_generated_detail_785
2025-11-09 23:48:32,bob,10.0.0.13,login_success,auto_generated_detail_786
2025-11-09 23:52:09,admin,10.0.0.37,config_change,auto_generated_detail_787
2025-11-09 23:54:26,alice,10.0.0.8,sap_transaction,auto_generated_detail_788
2025-11-09 23:55:47,alice,10.0.0.5,sap_transaction,auto_generated_detail_789
2025-11-09 23:57:50,alice,10.0.0.27,login_success,auto_generated_detail_790
2025-11-09 23:58:43,carol,10.0.0.18,email_sent,auto_generated_detail_791
2025-11-09 23:59:31,alice,10.0.0.6,login_success,auto_generated_detail_792
2025-11-10 00:03:28,dave,10.0.0.7,file_copied,auto_generated_detail_793
2025-11-10 00:06:27,alice,10.0.0.31,login_success,auto_generated_detail_794
2025-11-10 00:10:18,dave,10.0.0.27,login_failed,auto_generated_detail_795
2025-11-10 00:13:43,dave,10.0.0.13,login_success,auto_generated_detail_796
2025-11-10 00:15:28,bob,10.0.0.30,file_copied,auto_generated_detail_797
2025-11-10 00:15:55,carol,10.0.0.41,login_success,auto_generated_detail_798
2025-11-10 00:18:36,carol,10.0.0.37,login_failed,auto_generated_detail_799
2025-11-10 00:19:30,bob,10.0.0.10,privilege_escalation,auto_generated_detail_800
2025-11-10 00:24:09,bob,10.0.0.36,sap_transaction,auto_generated_detail_801
2025-11-10 00:27:34,dave,10.0.0.24,login_failed,auto_generated_detail_802
2025-11-10 00:31:52,bob,10.0.0.38,login_failed,auto_generated_detail_803
2025-11-10 00:35:20,bob,10.0.0.3,login_success,auto_generated_detail_804
2025-11-10 00:37:22,alice,10.0.0.19,login_success,auto_generated_detail_805
2025-11-10 00:41:33,carol,10.0.0.39,brute_force,auto_generated_detail_806
2025-11-10 00:43:04,alice,10.0.0.44,login_success,auto_generated_detail_807
2025-11-10 00:47:47,dave,10.0.0.49,login_success,auto_generated_detail_808
2025-11-10 00:49:49,carol,10.0.0.26,login_success,auto_generated_detail_809
2025-11-10 00:51:27,alice,10.0.0.39,login_success,auto_generated_detail_810
2025-11-10 00:54:40,svc_backup,10.0.0.3,file_access,auto_generated_detail_811
2025-11-10 00:57:50,svc_backup,10.0.0.38,login_success,auto_generated_detail_812
2025-11-10 00:59:36,dave,10.0.0.33,login_failed,auto_generated_detail_813
2025-11-10 01:01:15,carol,10.0.0.7,login_success,auto_generated_detail_814
2025-11-10 01:03:17,alice,10.0.0.32,login_success,auto_generated_detail_815
2025-11-10 01:05:10,dave,10.0.0.23,privilege_escalation,auto_generated_detail_816
2025-11-10 01:08:05,alice,10.0.0.11,login_failed,auto_generated_detail_817
2025-11-10 01:09:27,dave,10.0.0.35,file_download,auto_generated_detail_818
2025-11-10 01:10:14,bob,10.0.0.44,login_success,auto_generated_detail_819
2025-11-10 01:11:15,bob,10.0.0.22,login_success,auto_generated_detail_820
2025-11-10 01:12:45,dave,10.0.0.29,sap_transaction,auto_generated_detail_821
2025-11-10 01:17:04,carol,10.0.0.13,privilege_escalation,auto_generated_detail_822
2025-11-10 01:22:01,dave,10.0.0.41,config_change,auto_generated_detail_823
2025-11-10 01:24:05,carol,10.0.0.13,login_success,auto_generated_detail_824
2025-11-10 01:26:45,alice,10.0.0.48,login_success,auto_generated_detail_825
2025-11-10 01:30:15,admin,10.0.0.38,login_success,auto_generated_detail_826
2025-11-10 01:33:07,svc_backup,10.0.0.41,login_success,auto_generated_detail_827
2025-11-10 01:38:06,alice,10.0.0.33,login_success,auto_generated_detail_828
2025-11-10 01:38:55,alice,10.0.0.22,login_success,auto_generated_detail_829
2025-11-10 01:39:50,dave,10.0.0.44,file_access,auto_generated_detail_830
2025-11-10 01:42:51,bob,10.0.0.18,login_success,auto_generated_detail_831
2025-11-10 01:43:35,bob,10.0.0.8,privilege_escalation,auto_generated_detail_832
2025-11-10 01:44:09,bob,10.0.0.48,login_success,auto_generated_detail_833
2025-11-10 01:45:44,admin,10.0.0.33,file_download,auto_generated_detail_834
2025-11-10 01:48:53,carol,10.0.0.8,sap_transaction,auto_generated_detail_835
2025-11-10 01:50:58,alice,10.0.0.6,sap_transaction,auto_generated_detail_836
2025-11-10 01:51:25,bob,10.0.0.22,login_success,auto_generated_detail_837
2025-11-10 01:52:28,alice,10.0.0.12,file_copied,auto_generated_detail_838
2025-11-10 01:54:00,dave,10.0.0.37,external_transfer,auto_generated_detail_839
2025-11-10 01:54:57,bob,10.0.0.41,file_copied,auto_generated_detail_840
2025-11-10 01:55:22,bob,10.0.0.43,login_success,auto_generated_detail_841
2025-11-10 01:59:14,alice,10.0.0.8,login_success,auto_generated_detail_842
2025-11-10 02:01:01,bob,10.0.0.37,privilege_escalation,auto_generated_detail_843
2025-11-10 02:05:47,bob,10.0.0.20,login_success,auto_generated_detail_844
2025-11-10 02:06:46,alice,10.0.0.38,login_failed,auto_generated_detail_845
2025-11-10 02:11:07,alice,10.0.0.25,login_success,auto_generated_detail_846
2025-11-10 02:12:01,bob,10.0.0.44,file_access,auto_generated_detail_847
2025-11-10 02:16:16,alice,10.0.0.3,login_success,auto_generated_detail_848
2025-11-10 02:18:55,svc_sync,10.0.0.32,sap_transaction,auto_generated_detail_849
2025-11-10 02:21:42,dave,10.0.0.32,login_failed,auto_generated_detail_850
2025-11-10 02:24:07,alice,10.0.0.36,login_success,auto_generated_detail_851
2025-11-10 02:27:26,admin,10.0.0.25,login_success,auto_generated_detail_852
2025-11-10 02:27:58,bob,10.0.0.31,login_success,auto_generated_detail_853
2025-11-10 02:30:25,carol,10.0.0.11,config_change,auto_generated_detail_854
2025-11-10 02:31:24,alice,10.0.0.24,sap_transaction,auto_generated_detail_855
2025-11-10 02:35:05,svc_sync,10.0.0.39,login_success,auto_generated_detail_856
2025-11-10 02:35:46,admin,10.0.0.35,login_success,auto_generated_detail_857
2025-11-10 02:40:30,dave,10.0.0.32,login_failed,auto_generated_detail_858
2025-11-10 02:42:40,bob,10.0.0.7,login_success,auto_generated_detail_859
2025-11-10 02:43:07,carol,10.0.0.35,sap_transaction,auto_generated_detail_860
2025-11-10 02:44:32,alice,10.0.0.30,login_success,auto_generated_detail_861
2025-11-10 02:46:07,svc_sync,10.0.0.14,login_success,auto_generated_detail_862
2025-11-10 02:49:53,alice,10.0.0.45,login_success,auto_generated_detail_863
2025-11-10 02:51:18,dave,10.0.0.18,login_success,auto_generated_detail_864
2025-11-10 02:52:02,alice,10.0.0.37,login_success,auto_generated_detail_865
2025-11-10 02:54:58,admin,10.0.0.35,login_success,auto_generated_detail_866
2025-11-10 02:55:14,dave,10.0.0.41,login_failed,auto_generated_detail_867
2025-11-10 02:58:58,alice,10.0.0.11,login_success,auto_generated_detail_868
2025-11-10 02:59:59,svc_backup,10.0.0.38,config_change,auto_generated_detail_869
2025-11-10 03:02:35,admin,10.0.0.24,file_download,auto_generated_detail_870
2025-11-10 03:05:00,bob,10.0.0.33,login_failed,auto_generated_detail_871
2025-11-10 03:09:12,alice,10.0.0.19,login_success,auto_generated_detail_872
2025-11-10 03:12:47,alice,10.0.0.23,file_access,auto_generated_detail_873
2025-11-10 03:13:22,dave,10.0.0.19,file_copied,auto_generated_detail_874
2025-11-10 03:13:42,bob,10.0.0.21,login_success,auto_generated_detail_875
2025-11-10 03:18:03,admin,10.0.0.45,login_success,auto_generated_detail_876
2025-11-10 03:20:09,alice,10.0.0.49,login_success,auto_generated_detail_877
2025-11-10 03:23:03,bob,10.0.0.28,file_access,auto_generated_detail_878
2025-11-10 03:23:58,alice,10.0.0.15,email_sent,auto_generated_detail_879
2025-11-10 03:27:36,dave,10.0.0.35,file_download,auto_generated_detail_880
2025-11-10 03:28:14,carol,10.0.0.12,login_success,auto_generated_detail_881
2025-11-10 03:32:43,bob,10.0.0.35,file_download,auto_generated_detail_882
2025-11-10 03:33:07,alice,10.0.0.14,sap_transaction,auto_generated_detail_883
2025-11-10 03:35:24,alice,10.0.0.5,email_sent,auto_generated_detail_884
2025-11-10 03:37:15,bob,10.0.0.31,login_failed,auto_generated_detail_885
2025-11-10 03:38:28,dave,10.0.0.17,login_success,auto_generated_detail_886
2025-11-10 03:42:26,alice,10.0.0.32,login_failed,auto_generated_detail_887
2025-11-10 03:45:35,bob,10.0.0.18,config_change,auto_generated_detail_888
2025-11-10 03:46:31,bob,10.0.0.26,login_success,auto_generated_detail_889
2025-11-10 03:48:30,admin,10.0.0.43,login_success,auto_generated_detail_890
2025-11-10 03:50:25,bob,10.0.0.28,login_failed,auto_generated_detail_891
2025-11-10 03:50:39,bob,10.0.0.10,file_access,auto_generated_detail_892
2025-11-10 03:50:53,alice,10.0.0.40,sap_transaction,auto_generated_detail_893
2025-11-10 03:53:39,dave,10.0.0.47,file_access,auto_generated_detail_894
2025-11-10 03:57:25,admin,10.0.0.24,login_success,auto_generated_detail_895
2025-11-10 03:59:26,bob,10.0.0.45,login_failed,auto_generated_detail_896
2025-11-10 04:02:59,carol,10.0.0.2,login_failed,auto_generated_detail_897
2025-11-10 04:06:20,carol,10.0.0.40,file_access,auto_generated_detail_898
2025-11-10 04:09:02,dave,10.0.0.32,login_success,auto_generated_detail_899
2025-11-10 04:11:33,carol,10.0.0.19,login_success,auto_generated_detail_900
2025-11-10 04:14:15,alice,10.0.0.35,config_change,auto_generated_detail_901
2025-11-10 04:14:54,dave,10.0.0.40,login_success,auto_generated_detail_902
2025-11-10 04:17:47,dave,10.0.0.48,login_success,auto_generated_detail_903
2025-11-10 04:22:11,svc_sync,10.0.0.18,email_sent,auto_generated_detail_904
2025-11-10 04:25:48,bob,10.0.0.4,login_failed,auto_generated_detail_905
2025-11-10 04:27:35,bob,10.0.0.47,login_success,auto_generated_detail_906
2025-11-10 04:32:18,carol,10.0.0.32,email_sent,auto_generated_detail_907
2025-11-10 04:35:31,carol,10.0.0.12,sap_transaction,auto_generated_detail_908
2025-11-10 04:40:26,alice,10.0.0.8,login_failed,auto_generated_detail_909
2025-11-10 04:42:48,dave,10.0.0.37,config_change,auto_generated_detail_910
2025-11-10 04:44:31,svc_backup,10.0.0.23,file_access,auto_generated_detail_911
2025-11-10 04:46:34,bob,10.0.0.49,file_download,auto_generated_detail_912
2025-11-10 04:50:19,dave,10.0.0.23,login_success,auto_generated_detail_913
2025-11-10 04:52:59,bob,10.0.0.9,login_success,auto_generated_detail_914
2025-11-10 04:53:45,bob,10.0.0.14,login_failed,auto_generated_detail_915
2025-11-10 04:57:10,carol,10.0.0.28,login_success,auto_generated_detail_916
2025-11-10 04:58:37,alice,10.0.0.14,login_success,auto_generated_detail_917
2025-11-10 05:02:41,alice,10.0.0.47,login_success,auto_generated_detail_918
2025-11-10 05:03:32,carol,10.0.0.42,port_scan,auto_generated_detail_919
2025-11-10 05:06:22,admin,203.0.113.55,brute_force,auto_generated_detail_920
2025-11-10 05:07:58,admin,203.0.113.55,brute_force,auto_generated_detail_921
2025-11-10 05:08:53,admin,203.0.113.55,brute_force,auto_generated_detail_922
2025-11-10 05:13:07,admin,203.0.113.55,login_failed,auto_generated_detail_923
2025-11-10 05:13:24,admin,203.0.113.55,login_failed,auto_generated_detail_924
2025-11-10 05:13:36,admin,203.0.113.55,login_failed,auto_generated_detail_925
2025-11-10 05:16:42,bob,10.0.0.8,login_success,auto_generated_detail_926
2025-11-10 05:19:28,alice,10.0.0.4,login_success,auto_generated_detail_927
2025-11-10 05:22:06,bob,10.0.0.35,file_access,auto_generated_detail_928
2025-11-10 05:25:08,bob,10.0.0.45,brute_force,auto_generated_detail_929
2025-11-10 05:28:13,svc_sync,10.0.0.33,login_success,auto_generated_detail_930
2025-11-10 05:29:59,alice,10.0.0.27,login_success,auto_generated_detail_931
2025-11-10 05:32:03,dave,10.0.0.10,login_success,auto_generated_detail_932
2025-11-10 05:32:24,carol,10.0.0.12,login_success,auto_generated_detail_933
2025-11-10 05:32:53,bob,10.0.0.42,login_success,auto_generated_detail_934
2025-11-10 05:37:36,carol,10.0.0.40,brute_force,auto_generated_detail_935
2025-11-10 05:38:41,carol,10.0.0.3,login_success,auto_generated_detail_936
2025-11-10 05:39:50,bob,10.0.0.26,login_success,auto_generated_detail_937
2025-11-10 05:42:09,bob,10.0.0.11,login_success,auto_generated_detail_938
2025-11-10 05:42:23,bob,10.0.0.44,login_success,auto_generated_detail_939
2025-11-10 05:46:59,bob,10.0.0.40,file_access,auto_generated_detail_940
2025-11-10 05:50:43,dave,10.0.0.8,login_failed,auto_generated_detail_941
2025-11-10 05:51:53,bob,10.0.0.8,login_failed,auto_generated_detail_942
2025-11-10 05:53:45,dave,10.0.0.35,usb_insert,auto_generated_detail_943
2025-11-10 05:56:58,dave,10.0.0.20,login_success,auto_generated_detail_944
2025-11-10 06:01:48,carol,10.0.0.15,file_access,auto_generated_detail_945
2025-11-10 06:06:04,bob,10.0.0.2,login_success,auto_generated_detail_946
2025-11-10 06:06:59,svc_backup,10.0.0.38,file_access,auto_generated_detail_947
2025-11-10 06:08:25,svc_backup,10.0.0.34,login_success,auto_generated_detail_948
2025-11-10 06:09:26,svc_backup,10.0.0.43,login_success,auto_generated_detail_949
2025-11-10 06:12:07,bob,10.0.0.5,login_success,auto_generated_detail_950
2025-11-10 06:13:46,admin,10.0.0.20,login_success,auto_generated_detail_951
2025-11-10 06:16:36,bob,10.0.0.9,login_success,auto_generated_detail_952
2025-11-10 06:17:09,alice,10.0.0.10,file_access,auto_generated_detail_953
2025-11-10 06:18:46,bob,10.0.0.30,external_transfer,auto_generated_detail_954
2025-11-10 06:21:13,admin,10.0.0.7,login_success,auto_generated_detail_955
2025-11-10 06:24:18,alice,10.0.0.27,login_success,auto_generated_detail_956
2025-11-10 06:28:21,bob,10.0.0.26,file_access,auto_generated_detail_957
2025-11-10 06:32:35,dave,10.0.0.43,file_copied,auto_generated_detail_958
2025-11-10 06:34:10,alice,10.0.0.46,privilege_escalation,auto_generated_detail_959
2025-11-10 06:35:41,alice,10.0.0.39,login_failed,auto_generated_detail_960
2025-11-10 06:39:35,alice,10.0.0.26,config_change,auto_generated_detail_961
2025-11-10 06:39:59,admin,10.0.0.48,usb_insert,auto_generated_detail_962
2025-11-10 06:41:15,bob,10.0.0.33,login_success,auto_generated_detail_963
2025-11-10 06:44:55,bob,10.0.0.6,login_success,auto_generated_detail_964
2025-11-10 06:47:45,alice,10.0.0.45,login_failed,auto_generated_detail_965
2025-11-10 06:52:44,alice,10.0.0.44,file_download,auto_generated_detail_966
2025-11-10 06:57:19,carol,10.0.0.46,file_access,auto_generated_detail_967
2025-11-10 07:01:10,carol,10.0.0.17,login_failed,auto_generated_detail_968
2025-11-10 07:04:37,alice,10.0.0.37,file_copied,auto_generated_detail_969
2025-11-10 07:05:14,alice,10.0.0.12,login_failed,auto_generated_detail_970
2025-11-10 07:09:24,admin,10.0.0.12,login_success,auto_generated_detail_971
2025-11-10 07:13:45,bob,10.0.0.23,usb_insert,auto_generated_detail_972
2025-11-10 07:14:20,carol,10.0.0.37,file_access,auto_generated_detail_973
2025-11-10 07:17:56,dave,10.0.0.7,login_success,auto_generated_detail_974
2025-11-10 07:21:55,alice,10.0.0.33,login_success,auto_generated_detail_975
2025-11-10 07:23:05,svc_sync,10.0.0.49,file_access,auto_generated_detail_976
2025-11-10 07:24:07,bob,10.0.0.4,login_failed,auto_generated_detail_977
2025-11-10 07:24:17,dave,10.0.0.40,external_transfer,auto_generated_detail_978
2025-11-10 07:27:02,admin,10.0.0.37,login_success,auto_generated_detail_979
2025-11-10 07:31:05,svc_backup,10.0.0.25,sap_transaction,auto_generated_detail_980
2025-11-10 07:33:09,admin,10.0.0.23,login_failed,auto_generated_detail_981
2025-11-10 07:37:21,dave,10.0.0.25,privilege_escalation,auto_generated_detail_982
2025-11-10 07:38:29,alice,10.0.0.44,login_success,auto_generated_detail_983
2025-11-10 07:41:33,bob,10.0.0.42,external_transfer,auto_generated_detail_984
2025-11-10 07:44:12,carol,10.0.0.25,file_access,auto_generated_detail_985
2025-11-10 07:44:45,admin,10.0.0.33,login_success,auto_generated_detail_986
2025-11-10 07:48:24,alice,10.0.0.41,login_success,auto_generated_detail_987
2025-11-10 07:49:35,svc_backup,10.0.0.27,login_success,auto_generated_detail_988
2025-11-10 07:51:22,dave,10.0.0.8,config_change,auto_generated_detail_989
2025-11-10 07:51:55,svc_backup,10.0.0.45,file_access,auto_generated_detail_990
2025-11-10 07:55:55,bob,10.0.0.39,external_transfer,auto_generated_detail_991
2025-11-10 07:57:13,svc_sync,10.0.0.2,login_failed,auto_generated_detail_992
2025-11-10 07:57:47,carol,10.0.0.29,sap_transaction,auto_generated_detail_993
2025-11-10 08:02:04,svc_backup,10.0.0.13,file_access,auto_generated_detail_994
2025-11-10 08:03:42,dave,10.0.0.10,login_success,auto_generated_detail_995
2025-11-10 08:06:36,carol,10.0.0.26,login_success,auto_generated_detail_996
2025-11-10 08:08:53,bob,10.0.0.23,usb_insert,auto_generated_detail_997
2025-11-10 08:12:54,dave,10.0.0.10,login_success,auto_generated_detail_998
2025-11-10 08:17:26,bob,10.0.0.46,login_failed,auto_generated_detail_999
2025-11-10 08:20:16,dave,10.0.0.37,file_access,auto_generated_detail_1000
2025-11-10 08:22:08,alice,10.0.0.47,login_success,auto_generated_detail_1001
2025-11-10 08:25:14,svc_backup,10.0.0.10,port_scan,auto_generated_detail_1002
2025-11-10 08:26:55,carol,10.0.0.46,file_access,auto_generated_detail_1003
2025-11-10 08:28:04,dave,10.0.0.37,login_failed,auto_generated_detail_1004
2025-11-10 08:31:47,carol,10.0.0.36,login_success,auto_generated_detail_1005
2025-11-10 08:35:33,dave,10.0.0.35,login_success,auto_generated_detail_1006
2025-11-10 08:38:58,alice,10.0.0.44,login_success,auto_generated_detail_1007
2025-11-10 08:41:24,dave,10.0.0.12,port_scan,auto_generated_detail_1008
2025-11-10 08:43:42,alice,10.0.0.5,file_access,auto_generated_detail_1009
2025-11-10 08:46:23,alice,10.0.0.36,login_success,auto_generated_detail_1010
2025-11-10 08:50:24,alice,10.0.0.45,config_change,auto_generated_detail_1011
2025-11-10 08:52:28,dave,10.0.0.37,login_success,auto_generated_detail_1012
2025-11-10 08:56:59,dave,10.0.0.46,login_success,auto_generated_detail_1013
2025-11-10 08:57:33,svc_backup,10.0.0.26,login_success,auto_generated_detail_1014
2025-11-10 09:00:23,svc_sync,10.0.0.5,login_success,auto_generated_detail_1015
2025-11-10 09:02:41,alice,10.0.0.30,sap_transaction,auto_generated_detail_1016
2025-11-10 09:05:59,dave,10.0.0.36,config_change,auto_generated_detail_1017
2025-11-10 09:07:49,dave,10.0.0.14,login_success,auto_generated_detail_1018
2025-11-10 09:09:29,svc_sync,10.0.0.6,login_success,auto_generated_detail_1019
2025-11-10 09:11:07,dave,10.0.0.9,login_success,auto_generated_detail_1020
2025-11-10 09:14:56,bob,10.0.0.18,login_success,auto_generated_detail_1021
2025-11-10 09:17:16,alice,10.0.0.31,privilege_escalation,auto_generated_detail_1022
2025-11-10 09:18:45,alice,10.0.0.22,file_access,auto_generated_detail_1023
2025-11-10 09:21:29,carol,10.0.0.38,login_failed,auto_generated_detail_1024
2025-11-10 09:22:16,dave,10.0.0.22,login_failed,auto_generated_detail_1025
2025-11-10 09:24:00,carol,10.0.0.34,login_success,auto_generated_detail_1026
2025-11-10 09:28:48,carol,10.0.0.7,login_success,auto_generated_detail_1027
2025-11-10 09:30:47,carol,10.0.0.23,login_success,auto_generated_detail_1028
2025-11-10 09:32:48,svc_backup,10.0.0.41,login_failed,auto_generated_detail_1029
2025-11-10 09:37:45,dave,10.0.0.43,login_success,auto_generated_detail_1030
2025-11-10 09:40:52,bob,10.0.0.43,file_access,auto_generated_detail_1031
2025-11-10 09:43:06,svc_sync,10.0.0.45,file_copied,auto_generated_detail_1032
2025-11-10 09:46:31,svc_backup,10.0.0.9,login_success,auto_generated_detail_1033
2025-11-10 09:51:17,dave,10.0.0.3,email_sent,auto_generated_detail_1034
2025-11-10 09:54:38,carol,10.0.0.34,login_success,auto_generated_detail_1035
2025-11-10 09:55:10,bob,10.0.0.43,login_success,auto_generated_detail_1036
2025-11-10 09:59:43,alice,10.0.0.8,login_success,auto_generated_detail_1037
2025-11-10 10:04:28,carol,10.0.0.42,login_success,auto_generated_detail_1038
2025-11-10 10:06:27,admin,10.0.0.29,sap_transaction,auto_generated_detail_1039
2025-11-10 10:08:22,carol,10.0.0.46,file_download,auto_generated_detail_1040
2025-11-10 10:12:14,carol,10.0.0.6,config_change,auto_generated_detail_1041
2025-11-10 10:13:42,alice,10.0.0.47,login_success,auto_generated_detail_1042
2025-11-10 10:14:36,alice,10.0.0.13,sap_transaction,auto_generated_detail_1043
2025-11-10 10:19:31,alice,10.0.0.16,email_sent,auto_generated_detail_1044
2025-11-10 10:23:09,bob,10.0.0.42,login_success,auto_generated_detail_1045
2025-11-10 10:26:00,alice,10.0.0.45,login_success,auto_generated_detail_1046
2025-11-10 10:26:13,carol,10.0.0.41,login_success,auto_generated_detail_1047
2025-11-10 10:26:46,dave,10.0.0.6,login_success,auto_generated_detail_1048
2025-11-10 10:31:13,alice,10.0.0.45,login_success,auto_generated_detail_1049
2025-11-10 10:32:07,bob,10.0.0.30,login_success,auto_generated_detail_1050
2025-11-10 10:32:32,bob,10.0.0.36,login_success,auto_generated_detail_1051
