incident_id,timestamp,type,user,source_ip,evidence,severity_score,is_external,kb_path
INC0037,2025-11-08 16:10:34,Suspicious File Activity,bob,10.0.0.44,file_access auto_generated_detail_67,7,False,knowledge_articles\INC0037.md
INC0035,2025-11-08 16:02:02,Suspicious File Activity,carol,10.0.0.4,file_access auto_generated_detail_64,7,False,knowledge_articles\INC0035.md
INC0070,2025-11-08 18:52:32,Suspicious File Activity,bob,10.0.0.44,file_access auto_generated_detail_134,7,False,knowledge_articles\INC0070.md
INC0630,2025-11-10 20:45:50,Phishing / Email Abuse,alice,10.0.0.5,email_sent auto_generated_detail_1292,7,False,knowledge_articles\INC0630.md
INC0054,2025-11-08 17:40:47,Suspicious File Activity,carol,10.0.0.44,file_download auto_generated_detail_102,7,False,knowledge_articles\INC0054.md
INC0039,2025-11-08 16:24:05,Suspicious File Activity,bob,10.0.0.24,file_download auto_generated_detail_70,7,False,knowledge_articles\INC0039.md
INC0648,2025-11-10 22:31:14,Phishing / Email Abuse,carol,10.0.0.38,email_sent auto_generated_detail_1337,7,False,knowledge_articles\INC0648.md
INC0029,2025-11-08 15:07:57,Suspicious File Activity,carol,10.0.0.19,file_access auto_generated_detail_45,7,False,knowledge_articles\INC0029.md
INC0028,2025-11-08 15:07:11,Suspicious File Activity,alice,10.0.0.4,file_download auto_generated_detail_44,7,False,knowledge_articles\INC0028.md
INC0027,2025-11-08 14:56:01,Brute Force / Authentication Attack,dave,10.0.0.27,brute_force auto_generated_detail_40,7,False,knowledge_articles\INC0027.md
INC0072,2025-11-08 19:00:52,Suspicious File Activity,alice,10.0.0.27,file_access auto_generated_detail_136,7,False,knowledge_articles\INC0072.md
INC0652,2025-11-10 22:40:54,Phishing / Email Abuse,bob,10.0.0.42,email_sent auto_generated_detail_1341,7,False,knowledge_articles\INC0652.md
INC0520,2025-11-10 11:33:07,Phishing / Email Abuse,dave,10.0.0.15,email_sent auto_generated_detail_1075,7,False,knowledge_articles\INC0520.md
INC0025,2025-11-08 14:50:23,Suspicious File Activity,alice,10.0.0.35,file_download auto_generated_detail_38,7,False,knowledge_articles\INC0025.md
INC0024,2025-11-08 14:45:32,Suspicious File Activity,dave,10.0.0.10,file_access auto_generated_detail_37,7,False,knowledge_articles\INC0024.md
INC0687,2025-11-11 01:17:37,Phishing / Email Abuse,svc_backup,10.0.0.32,email_sent auto_generated_detail_1403,7,False,knowledge_articles\INC0687.md
INC0022,2025-11-08 14:37:13,Suspicious File Activity,alice,10.0.0.25,file_download auto_generated_detail_34,7,False,knowledge_articles\INC0022.md
INC0041,2025-11-08 16:39:52,Suspicious File Activity,dave,10.0.0.15,file_access auto_generated_detail_76,7,False,knowledge_articles\INC0041.md
INC0042,2025-11-08 16:42:17,Suspicious File Activity,carol,10.0.0.18,file_copied auto_generated_detail_77,7,False,knowledge_articles\INC0042.md
INC0079,2025-11-08 19:26:51,Suspicious File Activity,alice,10.0.0.21,file_download auto_generated_detail_150,7,False,knowledge_articles\INC0079.md
INC0043,2025-11-08 16:43:25,Suspicious File Activity,alice,10.0.0.10,file_access auto_generated_detail_79,7,False,knowledge_articles\INC0043.md
INC0526,2025-11-10 11:50:15,Phishing / Email Abuse,dave,10.0.0.32,email_sent auto_generated_detail_1082,7,False,knowledge_articles\INC0526.md
INC0046,2025-11-08 16:52:58,Suspicious File Activity,admin,10.0.0.15,file_access auto_generated_detail_84,7,False,knowledge_articles\INC0046.md
INC0063,2025-11-08 18:19:28,Suspicious File Activity,carol,10.0.0.37,file_access auto_generated_detail_119,7,False,knowledge_articles\INC0063.md
INC0504,2025-11-10 09:51:17,Phishing / Email Abuse,dave,10.0.0.3,email_sent auto_generated_detail_1034,7,False,knowledge_articles\INC0504.md
INC0047,2025-11-08 16:54:00,Suspicious File Activity,bob,10.0.0.37,file_copied auto_generated_detail_85,7,False,knowledge_articles\INC0047.md
INC0048,2025-11-08 16:59:49,Suspicious File Activity,admin,10.0.0.13,file_download auto_generated_detail_87,7,False,knowledge_articles\INC0048.md
INC0081,2025-11-08 19:35:38,Suspicious File Activity,carol,10.0.0.2,file_download auto_generated_detail_153,7,False,knowledge_articles\INC0081.md
INC0082,2025-11-08 19:39:58,Suspicious File Activity,alice,10.0.0.25,file_access auto_generated_detail_154,7,False,knowledge_articles\INC0082.md
INC0017,2025-11-08 14:19:14,Suspicious File Activity,admin,10.0.0.2,file_access auto_generated_detail_26,7,False,knowledge_articles\INC0017.md
INC0552,2025-11-10 14:05:02,Phishing / Email Abuse,alice,10.0.0.44,email_sent auto_generated_detail_1138,7,False,knowledge_articles\INC0552.md
INC0145,2025-11-09 01:38:28,Suspicious File Activity,alice,10.0.0.15,file_access auto_generated_detail_278,7,False,knowledge_articles\INC0145.md
INC0259,2025-11-09 11:57:28,Suspicious File Activity,alice,10.0.0.42,file_copied auto_generated_detail_515,7,False,knowledge_articles\INC0259.md
INC0249,2025-11-09 11:17:39,Suspicious File Activity,bob,10.0.0.44,file_copied auto_generated_detail_498,7,False,knowledge_articles\INC0249.md
INC0258,2025-11-09 11:55:40,Suspicious File Activity,dave,10.0.0.38,file_access auto_generated_detail_514,7,False,knowledge_articles\INC0258.md
INC0257,2025-11-09 11:44:25,Suspicious File Activity,carol,10.0.0.10,file_download auto_generated_detail_511,7,False,knowledge_articles\INC0257.md
INC0255,2025-11-09 11:32:22,Brute Force / Authentication Attack,svc_backup,10.0.0.4,brute_force auto_generated_detail_507,7,False,knowledge_articles\INC0255.md
INC0254,2025-11-09 11:30:13,Suspicious File Activity,carol,10.0.0.48,file_download auto_generated_detail_505,7,False,knowledge_articles\INC0254.md
INC0253,2025-11-09 11:28:05,Suspicious File Activity,svc_backup,10.0.0.7,file_access auto_generated_detail_504,7,False,knowledge_articles\INC0253.md
INC0250,2025-11-09 11:22:43,Suspicious File Activity,dave,10.0.0.8,file_access auto_generated_detail_500,7,False,knowledge_articles\INC0250.md
INC0248,2025-11-09 11:06:15,Suspicious File Activity,bob,10.0.0.30,file_access auto_generated_detail_495,7,False,knowledge_articles\INC0248.md
INC0266,2025-11-09 12:26:28,Suspicious File Activity,carol,10.0.0.35,file_access auto_generated_detail_528,7,False,knowledge_articles\INC0266.md
INC0132,2025-11-09 00:18:39,Suspicious File Activity,alice,10.0.0.14,file_access auto_generated_detail_251,7,False,knowledge_articles\INC0132.md
INC0246,2025-11-09 11:00:37,Suspicious File Activity,bob,10.0.0.38,file_access auto_generated_detail_492,7,False,knowledge_articles\INC0246.md
INC0133,2025-11-09 00:19:59,Suspicious File Activity,carol,10.0.0.42,file_access auto_generated_detail_252,7,False,knowledge_articles\INC0133.md
INC0235,2025-11-09 10:02:04,Suspicious File Activity,carol,10.0.0.11,file_access auto_generated_detail_472,7,False,knowledge_articles\INC0235.md
INC0138,2025-11-09 00:42:19,Suspicious File Activity,admin,10.0.0.48,file_access auto_generated_detail_260,7,False,knowledge_articles\INC0138.md
INC0226,2025-11-09 09:24:32,Suspicious File Activity,bob,10.0.0.26,file_download auto_generated_detail_458,7,False,knowledge_articles\INC0226.md
INC0262,2025-11-09 12:07:12,Suspicious File Activity,bob,10.0.0.25,file_access auto_generated_detail_520,7,False,knowledge_articles\INC0262.md
INC0131,2025-11-09 00:15:29,Suspicious File Activity,dave,10.0.0.16,file_access auto_generated_detail_250,7,False,knowledge_articles\INC0131.md
INC0124,2025-11-08 23:50:13,Suspicious File Activity,carol,10.0.0.31,file_copied auto_generated_detail_242,7,False,knowledge_articles\INC0124.md
INC0289,2025-11-09 14:33:11,Suspicious File Activity,svc_backup,10.0.0.46,file_access auto_generated_detail_571,7,False,knowledge_articles\INC0289.md
INC0127,2025-11-09 00:01:48,Brute Force / Authentication Attack,admin,10.0.0.14,brute_force auto_generated_detail_245,7,False,knowledge_articles\INC0127.md
INC0307,2025-11-09 15:58:20,Suspicious File Activity,admin,10.0.0.38,file_access auto_generated_detail_604,7,False,knowledge_articles\INC0307.md
INC0306,2025-11-09 15:55:47,Suspicious File Activity,bob,10.0.0.6,file_access auto_generated_detail_603,7,False,knowledge_articles\INC0306.md
INC0305,2025-11-09 15:51:34,Suspicious File Activity,alice,10.0.0.46,file_copied auto_generated_detail_602,7,False,knowledge_articles\INC0305.md
INC0304,2025-11-09 15:51:03,Suspicious File Activity,svc_sync,10.0.0.8,file_copied auto_generated_detail_601,7,False,knowledge_articles\INC0304.md
INC0291,2025-11-09 14:37:39,Suspicious File Activity,bob,10.0.0.36,file_access auto_generated_detail_573,7,False,knowledge_articles\INC0291.md
INC0287,2025-11-09 14:24:09,Suspicious File Activity,alice,10.0.0.15,file_download auto_generated_detail_568,7,False,knowledge_articles\INC0287.md
INC0270,2025-11-09 12:52:56,Suspicious File Activity,alice,10.0.0.24,file_access auto_generated_detail_537,7,False,knowledge_articles\INC0270.md
INC0286,2025-11-09 14:18:43,Suspicious File Activity,alice,10.0.0.26,file_access auto_generated_detail_566,7,False,knowledge_articles\INC0286.md
INC0283,2025-11-09 13:57:06,Suspicious File Activity,dave,10.0.0.22,file_access auto_generated_detail_559,7,False,knowledge_articles\INC0283.md
INC0278,2025-11-09 13:32:07,Suspicious File Activity,bob,10.0.0.45,file_access auto_generated_detail_551,7,False,knowledge_articles\INC0278.md
INC0277,2025-11-09 13:31:22,Suspicious File Activity,dave,10.0.0.28,file_access auto_generated_detail_549,7,False,knowledge_articles\INC0277.md
INC0129,2025-11-09 00:12:18,Suspicious File Activity,bob,10.0.0.38,file_download auto_generated_detail_248,7,False,knowledge_articles\INC0129.md
INC0272,2025-11-09 13:03:13,Suspicious File Activity,dave,10.0.0.48,file_access auto_generated_detail_540,7,False,knowledge_articles\INC0272.md
INC0139,2025-11-09 00:58:16,Suspicious File Activity,bob,10.0.0.41,file_copied auto_generated_detail_265,7,False,knowledge_articles\INC0139.md
INC0221,2025-11-09 08:37:26,Suspicious File Activity,bob,10.0.0.37,file_access auto_generated_detail_439,7,False,knowledge_articles\INC0221.md
INC0217,2025-11-09 08:06:56,Suspicious File Activity,carol,10.0.0.20,file_copied auto_generated_detail_430,7,False,knowledge_articles\INC0217.md
INC0169,2025-11-09 03:55:29,Suspicious File Activity,carol,10.0.0.27,file_download auto_generated_detail_335,7,False,knowledge_articles\INC0169.md
INC0185,2025-11-09 05:06:03,Brute Force / Authentication Attack,carol,10.0.0.49,brute_force auto_generated_detail_362,7,False,knowledge_articles\INC0185.md
INC0181,2025-11-09 04:53:55,Suspicious File Activity,bob,10.0.0.48,file_download auto_generated_detail_357,7,False,knowledge_articles\INC0181.md
INC0177,2025-11-09 04:34:31,Suspicious File Activity,bob,10.0.0.38,file_access auto_generated_detail_349,7,False,knowledge_articles\INC0177.md
INC0175,2025-11-09 04:29:31,Suspicious File Activity,alice,10.0.0.7,file_access auto_generated_detail_347,7,False,knowledge_articles\INC0175.md
INC0173,2025-11-09 04:21:37,Suspicious File Activity,alice,10.0.0.30,file_access auto_generated_detail_344,7,False,knowledge_articles\INC0173.md
INC0172,2025-11-09 04:14:47,Suspicious File Activity,dave,10.0.0.38,file_access auto_generated_detail_342,7,False,knowledge_articles\INC0172.md
INC0167,2025-11-09 03:44:24,Suspicious File Activity,carol,10.0.0.47,file_access auto_generated_detail_331,7,False,knowledge_articles\INC0167.md
INC0216,2025-11-09 08:06:13,Suspicious File Activity,dave,10.0.0.22,file_access auto_generated_detail_429,7,False,knowledge_articles\INC0216.md
INC0166,2025-11-09 03:40:35,Suspicious File Activity,bob,10.0.0.6,file_download auto_generated_detail_330,7,False,knowledge_articles\INC0166.md
INC0161,2025-11-09 03:13:49,Suspicious File Activity,dave,10.0.0.38,file_access auto_generated_detail_318,7,False,knowledge_articles\INC0161.md
INC0160,2025-11-09 03:02:33,Suspicious File Activity,alice,10.0.0.19,file_access auto_generated_detail_313,7,False,knowledge_articles\INC0160.md
INC0155,2025-11-09 02:29:33,Suspicious File Activity,bob,10.0.0.22,file_access auto_generated_detail_301,7,False,knowledge_articles\INC0155.md
INC0154,2025-11-09 02:21:37,Suspicious File Activity,admin,10.0.0.43,file_download auto_generated_detail_298,7,False,knowledge_articles\INC0154.md
INC0151,2025-11-09 02:05:49,Suspicious File Activity,admin,10.0.0.29,file_access auto_generated_detail_292,7,False,knowledge_articles\INC0151.md
INC0186,2025-11-09 05:22:56,Suspicious File Activity,alice,10.0.0.23,file_download auto_generated_detail_368,7,False,knowledge_articles\INC0186.md
INC0188,2025-11-09 05:45:49,Suspicious File Activity,admin,10.0.0.5,file_access auto_generated_detail_376,7,False,knowledge_articles\INC0188.md
INC0143,2025-11-09 01:21:05,Suspicious File Activity,carol,10.0.0.33,file_access auto_generated_detail_273,7,False,knowledge_articles\INC0143.md
INC0190,2025-11-09 06:06:43,Brute Force / Authentication Attack,bob,10.0.0.26,brute_force auto_generated_detail_382,7,False,knowledge_articles\INC0190.md
INC0193,2025-11-09 06:21:26,Suspicious File Activity,bob,10.0.0.2,file_copied auto_generated_detail_386,7,False,knowledge_articles\INC0193.md
INC0195,2025-11-09 06:27:37,Suspicious File Activity,alice,10.0.0.28,file_access auto_generated_detail_389,7,False,knowledge_articles\INC0195.md
INC0197,2025-11-09 06:33:22,Suspicious File Activity,bob,10.0.0.2,file_access auto_generated_detail_392,7,False,knowledge_articles\INC0197.md
INC0198,2025-11-09 06:35:35,Suspicious File Activity,carol,10.0.0.13,file_access auto_generated_detail_393,7,False,knowledge_articles\INC0198.md
INC0200,2025-11-09 06:44:36,Suspicious File Activity,admin,10.0.0.4,file_access auto_generated_detail_396,7,False,knowledge_articles\INC0200.md
INC0201,2025-11-09 06:48:41,Suspicious File Activity,bob,10.0.0.48,file_access auto_generated_detail_398,7,False,knowledge_articles\INC0201.md
INC0141,2025-11-09 01:12:37,Suspicious File Activity,carol,10.0.0.49,file_access auto_generated_detail_271,7,False,knowledge_articles\INC0141.md
INC0208,2025-11-09 07:29:26,Suspicious File Activity,dave,10.0.0.24,file_access auto_generated_detail_415,7,False,knowledge_articles\INC0208.md
INC0209,2025-11-09 07:36:55,Suspicious File Activity,bob,10.0.0.49,file_access auto_generated_detail_417,7,False,knowledge_articles\INC0209.md
INC0210,2025-11-09 07:37:20,Suspicious File Activity,alice,10.0.0.40,file_access auto_generated_detail_418,7,False,knowledge_articles\INC0210.md
INC0213,2025-11-09 07:54:58,Suspicious File Activity,alice,10.0.0.18,file_access auto_generated_detail_425,7,False,knowledge_articles\INC0213.md
INC0214,2025-11-09 07:56:57,Suspicious File Activity,svc_sync,10.0.0.20,file_access auto_generated_detail_426,7,False,knowledge_articles\INC0214.md
INC0215,2025-11-09 08:01:18,Suspicious File Activity,alice,10.0.0.10,file_download auto_generated_detail_427,7,False,knowledge_articles\INC0215.md
INC0126,2025-11-08 23:57:45,Suspicious File Activity,carol,10.0.0.29,file_access auto_generated_detail_244,7,False,knowledge_articles\INC0126.md
INC0437,2025-11-10 04:32:18,Phishing / Email Abuse,carol,10.0.0.32,email_sent auto_generated_detail_907,7,False,knowledge_articles\INC0437.md
INC0105,2025-11-08 22:13:26,Suspicious File Activity,alice,10.0.0.27,file_download auto_generated_detail_207,7,False,knowledge_articles\INC0105.md
INC0002,2025-11-08 13:17:46,Authentication Failure,admin,203.0.113.55,login_failed auto_generated_detail_1,7,True,knowledge_articles\INC0002.md
INC0113,2025-11-08 22:56:22,Brute Force / Authentication Attack,dave,10.0.0.39,brute_force auto_generated_detail_222,7,False,knowledge_articles\INC0113.md
INC0112,2025-11-08 22:46:40,Suspicious File Activity,dave,10.0.0.10,file_download auto_generated_detail_219,7,False,knowledge_articles\INC0112.md
INC0098,2025-11-08 21:29:32,Suspicious File Activity,svc_backup,10.0.0.42,file_access auto_generated_detail_191,7,False,knowledge_articles\INC0098.md
INC0097,2025-11-08 21:13:22,Suspicious File Activity,svc_backup,10.0.0.15,file_access auto_generated_detail_186,7,False,knowledge_articles\INC0097.md
INC0350,2025-11-09 20:46:14,Phishing / Email Abuse,alice,10.0.0.46,email_sent auto_generated_detail_710,7,False,knowledge_articles\INC0350.md
INC0386,2025-11-09 23:58:43,Phishing / Email Abuse,carol,10.0.0.18,email_sent auto_generated_detail_791,7,False,knowledge_articles\INC0386.md
INC0110,2025-11-08 22:35:59,Suspicious File Activity,bob,10.0.0.9,file_access auto_generated_detail_215,7,False,knowledge_articles\INC0110.md
INC0367,2025-11-09 22:01:37,Phishing / Email Abuse,alice,10.0.0.7,email_sent auto_generated_detail_743,7,False,knowledge_articles\INC0367.md
INC0347,2025-11-09 20:24:54,Authentication Abnormality,admin,10.0.0.48,login_success auto_generated_detail_702,7,False,knowledge_articles\INC0347.md
INC0121,2025-11-08 23:41:23,Suspicious File Activity,carol,10.0.0.38,file_access auto_generated_detail_238,7,False,knowledge_articles\INC0121.md
INC0122,2025-11-08 23:43:05,Suspicious File Activity,alice,10.0.0.7,file_access auto_generated_detail_239,7,False,knowledge_articles\INC0122.md
INC0102,2025-11-08 21:44:30,Suspicious File Activity,alice,10.0.0.4,file_copied auto_generated_detail_197,7,False,knowledge_articles\INC0102.md
INC0100,2025-11-08 21:37:00,Suspicious File Activity,bob,10.0.0.31,file_access auto_generated_detail_195,7,False,knowledge_articles\INC0100.md
INC0107,2025-11-08 22:27:47,Suspicious File Activity,alice,10.0.0.42,file_access auto_generated_detail_212,7,False,knowledge_articles\INC0107.md
INC0103,2025-11-08 21:52:11,Brute Force / Authentication Attack,svc_backup,10.0.0.13,brute_force auto_generated_detail_201,7,False,knowledge_articles\INC0103.md
INC0109,2025-11-08 22:34:51,Brute Force / Authentication Attack,bob,10.0.0.16,brute_force auto_generated_detail_214,7,False,knowledge_articles\INC0109.md
INC0421,2025-11-10 03:23:58,Phishing / Email Abuse,alice,10.0.0.15,email_sent auto_generated_detail_879,7,False,knowledge_articles\INC0421.md
INC0424,2025-11-10 03:35:24,Phishing / Email Abuse,alice,10.0.0.5,email_sent auto_generated_detail_884,7,False,knowledge_articles\INC0424.md
INC0655,2025-11-10 22:55:10,Authentication Failure,alice,10.0.0.26,login_failed auto_generated_detail_1347,6,False,knowledge_articles\INC0655.md
INC0607,2025-11-10 18:53:31,Authentication Failure,alice,10.0.0.13,login_failed auto_generated_detail_1250,6,False,knowledge_articles\INC0607.md
INC0204,2025-11-09 07:02:52,Phishing / Email Abuse,admin,10.0.0.22,email_sent auto_generated_detail_404,6,False,knowledge_articles\INC0204.md
INC0393,2025-11-10 00:31:52,Authentication Failure,bob,10.0.0.38,login_failed auto_generated_detail_803,6,False,knowledge_articles\INC0393.md
INC0617,2025-11-10 19:43:20,Authentication Failure,dave,10.0.0.19,login_failed auto_generated_detail_1268,6,False,knowledge_articles\INC0617.md
INC0611,2025-11-10 19:12:51,Authentication Failure,dave,10.0.0.14,login_failed auto_generated_detail_1257,6,False,knowledge_articles\INC0611.md
INC0396,2025-11-10 00:59:36,Authentication Failure,dave,10.0.0.33,login_failed auto_generated_detail_813,6,False,knowledge_articles\INC0396.md
INC0613,2025-11-10 19:30:21,Authentication Failure,alice,10.0.0.4,login_failed auto_generated_detail_1262,6,False,knowledge_articles\INC0613.md
INC0392,2025-11-10 00:27:34,Authentication Failure,dave,10.0.0.24,login_failed auto_generated_detail_802,6,False,knowledge_articles\INC0392.md
INC0140,2025-11-09 01:03:55,Phishing / Email Abuse,carol,10.0.0.31,email_sent auto_generated_detail_267,6,False,knowledge_articles\INC0140.md
INC0390,2025-11-10 00:18:36,Authentication Failure,carol,10.0.0.37,login_failed auto_generated_detail_799,6,False,knowledge_articles\INC0390.md
INC0388,2025-11-10 00:10:18,Authentication Failure,dave,10.0.0.27,login_failed auto_generated_detail_795,6,False,knowledge_articles\INC0388.md
INC0645,2025-11-10 22:23:19,Authentication Failure,alice,10.0.0.10,login_failed auto_generated_detail_1334,6,False,knowledge_articles\INC0645.md
INC0644,2025-11-10 22:17:07,Authentication Failure,alice,10.0.0.26,login_failed auto_generated_detail_1331,6,False,knowledge_articles\INC0644.md
INC0467,2025-11-10 06:47:45,Authentication Failure,alice,10.0.0.45,login_failed auto_generated_detail_965,6,False,knowledge_articles\INC0467.md
INC0470,2025-11-10 07:01:10,Authentication Failure,carol,10.0.0.17,login_failed auto_generated_detail_968,6,False,knowledge_articles\INC0470.md
INC0627,2025-11-10 20:29:59,Authentication Failure,svc_backup,10.0.0.34,login_failed auto_generated_detail_1285,6,False,knowledge_articles\INC0627.md
INC0464,2025-11-10 06:35:41,Authentication Failure,alice,10.0.0.39,login_failed auto_generated_detail_960,6,False,knowledge_articles\INC0464.md
INC0336,2025-11-09 19:42:55,Authentication Failure,carol,10.0.0.9,login_failed auto_generated_detail_684,6,False,knowledge_articles\INC0336.md
INC0640,2025-11-10 21:57:29,Authentication Failure,alice,10.0.0.31,login_failed auto_generated_detail_1324,6,False,knowledge_articles\INC0640.md
INC0639,2025-11-10 21:55:44,Authentication Failure,carol,10.0.0.40,login_failed auto_generated_detail_1323,6,False,knowledge_articles\INC0639.md
INC0638,2025-11-10 21:33:55,Authentication Failure,dave,10.0.0.37,login_failed auto_generated_detail_1315,6,False,knowledge_articles\INC0638.md
INC0658,2025-11-10 23:10:40,Authentication Failure,carol,10.0.0.49,login_failed auto_generated_detail_1354,6,False,knowledge_articles\INC0658.md
INC0635,2025-11-10 21:11:13,Authentication Failure,carol,10.0.0.49,login_failed auto_generated_detail_1304,6,False,knowledge_articles\INC0635.md
INC0634,2025-11-10 21:09:23,Authentication Failure,bob,10.0.0.14,login_failed auto_generated_detail_1303,6,False,knowledge_articles\INC0634.md
INC0032,2025-11-08 15:28:41,Phishing / Email Abuse,dave,10.0.0.7,email_sent auto_generated_detail_54,6,False,knowledge_articles\INC0032.md
INC0622,2025-11-10 20:07:30,Authentication Failure,svc_backup,10.0.0.22,login_failed auto_generated_detail_1277,6,False,knowledge_articles\INC0622.md
INC0632,2025-11-10 20:53:03,Authentication Failure,carol,10.0.0.22,login_failed auto_generated_detail_1296,6,False,knowledge_articles\INC0632.md
INC0384,2025-11-09 23:45:49,Authentication Failure,svc_sync,10.0.0.27,login_failed auto_generated_detail_785,6,False,knowledge_articles\INC0384.md
INC0628,2025-11-10 20:35:09,Authentication Failure,dave,10.0.0.7,login_failed auto_generated_detail_1288,6,False,knowledge_articles\INC0628.md
INC0030,2025-11-08 15:09:56,Phishing / Email Abuse,carol,10.0.0.48,email_sent auto_generated_detail_46,6,False,knowledge_articles\INC0030.md
INC0664,2025-11-10 23:52:23,Authentication Failure,carol,10.0.0.7,login_failed auto_generated_detail_1368,6,False,knowledge_articles\INC0664.md
INC0660,2025-11-10 23:20:31,Authentication Failure,admin,10.0.0.17,login_failed auto_generated_detail_1357,6,False,knowledge_articles\INC0660.md
INC0696,2025-11-11 01:54:14,Authentication Failure,svc_backup,10.0.0.30,login_failed auto_generated_detail_1417,6,False,knowledge_articles\INC0696.md
INC0701,2025-11-11 02:29:43,Authentication Failure,carol,10.0.0.15,login_failed auto_generated_detail_1429,6,False,knowledge_articles\INC0701.md
INC0703,2025-11-11 02:51:39,Authentication Failure,svc_sync,10.0.0.31,login_failed auto_generated_detail_1437,6,False,knowledge_articles\INC0703.md
INC0414,2025-11-10 02:55:14,Authentication Failure,dave,10.0.0.41,login_failed auto_generated_detail_867,6,False,knowledge_articles\INC0414.md
INC0170,2025-11-09 03:59:40,Phishing / Email Abuse,carol,10.0.0.14,email_sent auto_generated_detail_337,6,False,knowledge_articles\INC0170.md
INC0436,2025-11-10 04:25:48,Authentication Failure,bob,10.0.0.4,login_failed auto_generated_detail_905,6,False,knowledge_articles\INC0436.md
INC0707,2025-11-11 03:26:00,Authentication Failure,dave,10.0.0.29,login_failed auto_generated_detail_1450,6,False,knowledge_articles\INC0707.md
INC0417,2025-11-10 03:05:00,Authentication Failure,bob,10.0.0.33,login_failed auto_generated_detail_871,6,False,knowledge_articles\INC0417.md
INC0712,2025-11-11 03:51:56,Authentication Failure,bob,10.0.0.41,login_failed auto_generated_detail_1459,6,False,knowledge_articles\INC0712.md
INC0432,2025-11-10 04:02:59,Authentication Failure,carol,10.0.0.2,login_failed auto_generated_detail_897,6,False,knowledge_articles\INC0432.md
INC0158,2025-11-09 02:40:43,Phishing / Email Abuse,bob,10.0.0.44,email_sent auto_generated_detail_306,6,False,knowledge_articles\INC0158.md
INC0720,2025-11-11 04:33:42,Authentication Failure,carol,10.0.0.31,login_failed auto_generated_detail_1475,6,False,knowledge_articles\INC0720.md
INC0721,2025-11-11 04:40:19,Authentication Failure,bob,10.0.0.2,login_failed auto_generated_detail_1477,6,False,knowledge_articles\INC0721.md
INC0156,2025-11-09 02:32:54,Phishing / Email Abuse,svc_sync,10.0.0.45,email_sent auto_generated_detail_302,6,False,knowledge_articles\INC0156.md
INC0431,2025-11-10 03:59:26,Authentication Failure,bob,10.0.0.45,login_failed auto_generated_detail_896,6,False,knowledge_articles\INC0431.md
INC0724,2025-11-11 05:09:53,Authentication Failure,carol,10.0.0.23,login_failed auto_generated_detail_1486,6,False,knowledge_articles\INC0724.md
INC0727,2025-11-11 05:18:33,Authentication Failure,bob,10.0.0.42,login_failed auto_generated_detail_1490,6,False,knowledge_articles\INC0727.md
INC0425,2025-11-10 03:37:15,Authentication Failure,bob,10.0.0.31,login_failed auto_generated_detail_885,6,False,knowledge_articles\INC0425.md
INC0438,2025-11-10 04:40:26,Authentication Failure,alice,10.0.0.8,login_failed auto_generated_detail_909,6,False,knowledge_articles\INC0438.md
INC0413,2025-11-10 02:40:30,Authentication Failure,dave,10.0.0.32,login_failed auto_generated_detail_858,6,False,knowledge_articles\INC0413.md
INC0661,2025-11-10 23:24:03,Authentication Failure,svc_sync,10.0.0.4,login_failed auto_generated_detail_1358,6,False,knowledge_articles\INC0661.md
INC0691,2025-11-11 01:37:32,Authentication Failure,carol,10.0.0.12,login_failed auto_generated_detail_1411,6,False,knowledge_articles\INC0691.md
INC0455,2025-11-10 05:51:53,Authentication Failure,bob,10.0.0.8,login_failed auto_generated_detail_942,6,False,knowledge_articles\INC0455.md
INC0604,2025-11-10 18:31:47,Authentication Failure,carol,10.0.0.46,login_failed auto_generated_detail_1244,6,False,knowledge_articles\INC0604.md
INC0454,2025-11-10 05:50:43,Authentication Failure,dave,10.0.0.8,login_failed auto_generated_detail_941,6,False,knowledge_articles\INC0454.md
INC0398,2025-11-10 01:08:05,Authentication Failure,alice,10.0.0.11,login_failed auto_generated_detail_817,6,False,knowledge_articles\INC0398.md
INC0671,2025-11-11 00:15:32,Authentication Failure,alice,10.0.0.44,login_failed auto_generated_detail_1378,6,False,knowledge_articles\INC0671.md
INC0191,2025-11-09 06:10:04,Phishing / Email Abuse,alice,10.0.0.22,email_sent auto_generated_detail_383,6,False,knowledge_articles\INC0191.md
INC0019,2025-11-08 14:28:03,Phishing / Email Abuse,dave,10.0.0.34,email_sent auto_generated_detail_30,6,False,knowledge_articles\INC0019.md
INC0409,2025-11-10 02:06:46,Authentication Failure,alice,10.0.0.38,login_failed auto_generated_detail_845,6,False,knowledge_articles\INC0409.md
INC0679,2025-11-11 00:36:37,Authentication Failure,bob,10.0.0.28,login_failed auto_generated_detail_1388,6,False,knowledge_articles\INC0679.md
INC0680,2025-11-11 00:38:34,Authentication Failure,carol,10.0.0.8,login_failed auto_generated_detail_1389,6,False,knowledge_articles\INC0680.md
INC0411,2025-11-10 02:21:42,Authentication Failure,dave,10.0.0.32,login_failed auto_generated_detail_850,6,False,knowledge_articles\INC0411.md
INC0682,2025-11-11 00:49:02,Authentication Failure,svc_backup,10.0.0.41,login_failed auto_generated_detail_1392,6,False,knowledge_articles\INC0682.md
INC0683,2025-11-11 00:53:38,Authentication Failure,dave,10.0.0.33,login_failed auto_generated_detail_1393,6,False,knowledge_articles\INC0683.md
